,Project Name,Builder Name,Parent Builder,Status,State,County,City,Zip Code,Master Plan,Product Type,Unit Size Min,Unit Size Max,Sales Office Phone Number,Website,Typical Lot Size,Lot Dimension,Lot Width,Sales Rate,Sales Rate (Last 3 Months),Sales Rate (Last 6 Months),Sales Rate (Last 12 Months),Sold Out Date,Sales Change Date,Open Date,Total Units Planned,Total Units Sold,Total Remaining,Last Price Change Date,MinPrice,MaxPrice,Lat,Long,HOA ($/SF),HOA1,HOA2,Assessments,Assessments Description,Characteristics,County Code,Project Key,Plan Name (1),# of Beds (1),# of Baths (1),# of Floors (1),Garage (1),Square Footage (1),Price (1)
499,Sycamore North,Richmond American Homes,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,Spencer's Crossing,Detached,2490,3305,(909) 579-3288,https://goo.gl/X2NHww,7500,75x100,,2.8,3,3.3,,,7/10/2018,9/23/2017,46,27,19,8/7/2018,433990,492990,33.615112,-117.11986,,139,,2.10%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,209919,Palmer,5,3.5,2,3,3150,471990
500,Sycamore North,Richmond American Homes,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,Spencer's Crossing,Detached,2490,3305,(909) 579-3288,https://goo.gl/X2NHww,7500,75x100,,2.8,3,3.3,,,7/10/2018,9/23/2017,46,27,19,8/7/2018,433990,492990,33.615112,-117.11986,,139,,2.10%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,209919,Perry,5,3.5,2,3,3305,492990
501,Sycamore North,Richmond American Homes,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,Spencer's Crossing,Detached,2490,3305,(909) 579-3288,https://goo.gl/X2NHww,7500,75x100,,2.8,3,3.3,,,7/10/2018,9/23/2017,46,27,19,8/7/2018,433990,492990,33.615112,-117.11986,,139,,2.10%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,209919,Julia,3,2.5,1,3,2805,465990
502,Sycamore North,Richmond American Homes,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,Spencer's Crossing,Detached,2490,3305,(909) 579-3288,https://goo.gl/X2NHww,7500,75x100,,2.8,3,3.3,,,7/10/2018,9/23/2017,46,27,19,8/7/2018,433990,492990,33.615112,-117.11986,,139,,2.10%,Total Tax Rate includes Spec. Assess. Fee's & Mello Roos (Base Tax Rate: 1.15),,6065,209919,Paige,3,2.5,1,3,2490,433990
503,Juniper at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,3212,4091,(800) 475-3608,https://goo.gl/SBfhTr,7540,65x116,65,3.1,4.3,4.3,3.9,,8/10/2018,6/11/2016,114,80,34,8/10/2018,489000,539000,33.61097,-117.12619,,139,,2.00%,.85 Mello roos factored into that tax rate -,,6065,166855,Residence 3,5,3,2,3,3571,529200
504,Juniper at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,3212,4091,(800) 475-3608,https://goo.gl/SBfhTr,7540,65x116,65,3.1,4.3,4.3,3.9,,8/10/2018,6/11/2016,114,80,34,8/10/2018,489000,539000,33.61097,-117.12619,,139,,2.00%,.85 Mello roos factored into that tax rate -,,6065,166855,Residence 4,5,3,2,4,4091,529000
505,Tamarack,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2811,3684,(951) 447-4136,https://goo.gl/dkZsup,7000,,,5.5,3.7,4.5,,,7/30/2018,10/28/2017,82,50,32,7/30/2018,468000,512000,33.61375,-117.12305,,139,,2.00%,1.04 + .96 (Mello roos) = 2.00 total tax rate.,,6065,207195,Plan 4,4,3.5,0,3,3684,512000
506,Tamarack,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2811,3684,(951) 447-4136,https://goo.gl/dkZsup,7000,,,5.5,3.7,4.5,,,7/30/2018,10/28/2017,82,50,32,7/30/2018,468000,512000,33.61375,-117.12305,,139,,2.00%,1.04 + .96 (Mello roos) = 2.00 total tax rate.,,6065,207195,Plan 3,4,3,0,3,3472,498000
507,Tamarack,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2811,3684,(951) 447-4136,https://goo.gl/dkZsup,7000,,,5.5,3.7,4.5,,,7/30/2018,10/28/2017,82,50,32,7/30/2018,468000,512000,33.61375,-117.12305,,139,,2.00%,1.04 + .96 (Mello roos) = 2.00 total tax rate.,,6065,207195,Plan 2,4,2.5,0,3,3321,495000
508,Tamarack,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2811,3684,(951) 447-4136,https://goo.gl/dkZsup,7000,,,5.5,3.7,4.5,,,7/30/2018,10/28/2017,82,50,32,7/30/2018,468000,512000,33.61375,-117.12305,,139,,2.00%,1.04 + .96 (Mello roos) = 2.00 total tax rate.,,6065,207195,Plan 1,4,2.5,0,3,2811,468000
509,Juniper at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,3212,4091,(800) 475-3608,https://goo.gl/SBfhTr,7540,65x116,65,3.1,4.3,4.3,3.9,,8/10/2018,6/11/2016,114,80,34,8/10/2018,489000,539000,33.61097,-117.12619,,139,,2.00%,.85 Mello roos factored into that tax rate -,,6065,166855,Residence 2,4,3,1,3,3462,539000
510,Juniper at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,3212,4091,(800) 475-3608,https://goo.gl/SBfhTr,7540,65x116,65,3.1,4.3,4.3,3.9,,8/10/2018,6/11/2016,114,80,34,8/10/2018,489000,539000,33.61097,-117.12619,,139,,2.00%,.85 Mello roos factored into that tax rate -,,6065,166855,Residence 1,4,2.5,1,3,3212,489000
511,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 2091,3,2,1,2,2091,401990
512,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 2329 Modeled,3,2,1,2,2329,414990
513,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 2663,4,3,1,2,2663,431990
514,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 2773 Modeled,4,2.5,2,2,2773,438990
515,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 2925,4,2.5,2,2,2925,444990
516,Camberly Place,KB Home,,ACTIVE PROJECT,CA,Riverside,Winchester,92596,,Detached,2091,3234,(888) 524-6637,https://goo.gl/CaQa46,7000,,,2.9,3,,,,7/17/2018,3/3/2018,132,13,119,7/17/2018,401990,454990,33.618862,-117.08772,,138.5,,1.98%,Total Tax Rate includes Mello Roos & Special Assess. Fee (Base Tax Rate: 1.04),,6065,207949,Residence 3234 Modeled,4,2.5,2,2,3234,454990
517,Autumn Grove,Lennar,,ACTIVE PROJECT,CA,Riverside,Riverside,92508,,Detached,2295,2700,(888) 213-1794 *,https://goo.gl/Ktxk8n,4300,43x100,,3.1,1.7,2.8,,,7/30/2018,11/11/2017,85,27,58,8/9/2018,445060,484360,33.900993,-117.32307,,138.5,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6065,209971,Residence One,3,2.5,2,2,2295,445060
518,Autumn Grove,Lennar,,ACTIVE PROJECT,CA,Riverside,Riverside,92508,,Detached,2295,2700,(888) 213-1794 *,https://goo.gl/Ktxk8n,4300,43x100,,3.1,1.7,2.8,,,7/30/2018,11/11/2017,85,27,58,8/9/2018,445060,484360,33.900993,-117.32307,,138.5,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6065,209971,Residence Two,4,3,2,2,2547,465860
519,Autumn Grove,Lennar,,ACTIVE PROJECT,CA,Riverside,Riverside,92508,,Detached,2295,2700,(888) 213-1794 *,https://goo.gl/Ktxk8n,4300,43x100,,3.1,1.7,2.8,,,7/30/2018,11/11/2017,85,27,58,8/9/2018,445060,484360,33.900993,-117.32307,,138.5,,1.90%,Total Tax Rate includes Mello Roos & Spec. Assess. Fee's (Base Tax Rate is: 1.1),,6065,209971,Residence Three,4,3,2,2,2700,484360
520,Ashford/University Park,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,2097,3156,(909) 248-7915,https://goo.gl/C44YZm,4200,,,4.8,4.7,4.5,4.1,,7/15/2018,6/3/2017,68,65,3,7/25/2018,537590,788649,33.99091,-117.65283,,135,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,205863,Residence Three,4,3,2,2,2097,537590
521,Ashford/University Park,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,2097,3156,(909) 248-7915,https://goo.gl/C44YZm,4200,,,4.8,4.7,4.5,4.1,,7/15/2018,6/3/2017,68,65,3,7/25/2018,537590,788649,33.99091,-117.65283,,135,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,205863,Residence Four,4,3.5,2,2,2452,701090
522,Ashford/University Park,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,2097,3156,(909) 248-7915,https://goo.gl/C44YZm,4200,,,4.8,4.7,4.5,4.1,,7/15/2018,6/3/2017,68,65,3,7/25/2018,537590,788649,33.99091,-117.65283,,135,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,205863,Residence One,4,3,2,3,2532,638490
523,Ashford/University Park,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,2097,3156,(909) 248-7915,https://goo.gl/C44YZm,4200,,,4.8,4.7,4.5,4.1,,7/15/2018,6/3/2017,68,65,3,7/25/2018,537590,788649,33.99091,-117.65283,,135,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,205863,Residence Two,5,3.5,2,3,3046,788649
524,Ashford/University Park,Lennar,,ACTIVE PROJECT,CA,San Bernardino,Chino,91710,,Detached,2097,3156,(909) 248-7915,https://goo.gl/C44YZm,4200,,,4.8,4.7,4.5,4.1,,7/15/2018,6/3/2017,68,65,3,7/25/2018,537590,788649,33.99091,-117.65283,,135,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,205863,3156 Next Gen by Lennar,4,3.5,2,3,3156,735190
525,Agave at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Spencer's Crossing,Detached,2818,3453,(888) 292-8756,https://goo.gl/FQHmhQ,6500,,,1.1,1,,,,8/6/2018,5/12/2018,119,3,116,8/9/2018,483500,507403,33.619205,-117.12548,,134,,,,,6065,219433,Residence 1,4,2,0,2,2818,483500
526,Agave at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Spencer's Crossing,Detached,2818,3453,(888) 292-8756,https://goo.gl/FQHmhQ,6500,,,1.1,1,,,,8/6/2018,5/12/2018,119,3,116,8/9/2018,483500,507403,33.619205,-117.12548,,134,,,,,6065,219433,Residence 2,4,2.5,0,2,3453,506000
527,Agave at Spencer's Crossing,Brookfield Residential,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Spencer's Crossing,Detached,2818,3453,(888) 292-8756,https://goo.gl/FQHmhQ,6500,,,1.1,1,,,,8/6/2018,5/12/2018,119,3,116,8/9/2018,483500,507403,33.619205,-117.12548,,134,,,,,6065,219433,Residence 3,4,2.5,0,3,3410,507403
528,Braeburn at Spencer's Crossing,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2010,2884,(951) 476-5257,,6000,,,3.9,,,,,7/18/2018,6/9/2018,82,5,77,7/28/2018,420500,459000,33.612473,-117.12717,,130,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,221991,Plan 4,4,3,2,2,2884,459000
529,Braeburn at Spencer's Crossing,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2010,2884,(951) 476-5257,,6000,,,3.9,,,,,7/18/2018,6/9/2018,82,5,77,7/28/2018,420500,459000,33.612473,-117.12717,,130,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,221991,Plan 2,3,2.5,2,2,2383,443500
530,Braeburn at Spencer's Crossing,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2010,2884,(951) 476-5257,,6000,,,3.9,,,,,7/18/2018,6/9/2018,82,5,77,7/28/2018,420500,459000,33.612473,-117.12717,,130,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,221991,Plan 1,3,2,1,2,2010,420500
531,Braeburn at Spencer's Crossing,Pardee Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2010,2884,(951) 476-5257,,6000,,,3.9,,,,,7/18/2018,6/9/2018,82,5,77,7/28/2018,420500,459000,33.612473,-117.12717,,130,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,221991,Plan 3,3,2.5,2,3,2516,446500
532,Phoenix Crest,Century Communities,"Century Communities, Inc.",ACTIVE PROJECT,CA,San Bernardino,Rancho Cucamonga,91739,,Detached,2689,4301,,https://goo.gl/wxXmGP,8600,,85,2.3,2,2,3,,7/15/2018,3/1/2015,95,92,3,7/15/2018,794900,939900,34.162193,-117.53764,,130,,1.80%,Mello Roos included in tax rate.,,6071,20716,Meadowlark,4,4.5,1,2,2689,794900
533,Phoenix Crest,Century Communities,"Century Communities, Inc.",ACTIVE PROJECT,CA,San Bernardino,Rancho Cucamonga,91739,,Detached,2689,4301,,https://goo.gl/wxXmGP,8600,,85,2.3,2,2,3,,7/15/2018,3/1/2015,95,92,3,7/15/2018,794900,939900,34.162193,-117.53764,,130,,1.80%,Mello Roos included in tax rate.,,6071,20716,Starling,5,4.5,2,3,3277,847900
534,Phoenix Crest,Century Communities,"Century Communities, Inc.",ACTIVE PROJECT,CA,San Bernardino,Rancho Cucamonga,91739,,Detached,2689,4301,,https://goo.gl/wxXmGP,8600,,85,2.3,2,2,3,,7/15/2018,3/1/2015,95,92,3,7/15/2018,794900,939900,34.162193,-117.53764,,130,,1.80%,Mello Roos included in tax rate.,,6071,20716,Bluebird,5,4.5,2,3,3708,888900
535,Phoenix Crest,Century Communities,"Century Communities, Inc.",ACTIVE PROJECT,CA,San Bernardino,Rancho Cucamonga,91739,,Detached,2689,4301,,https://goo.gl/wxXmGP,8600,,85,2.3,2,2,3,,7/15/2018,3/1/2015,95,92,3,7/15/2018,794900,939900,34.162193,-117.53764,,130,,1.80%,Mello Roos included in tax rate.,,6071,20716,Cardinal,5,4.5,2,4,4301,939900
536,Serrano at Glenrose Ranch,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Highland,92346,,Detached,1560,1940,(909) 942-6780,https://goo.gl/vvXuRC,5000,,76,4,5,5,3.9,,7/23/2018,4/9/2016,118,111,7,7/23/2018,358990,389990,34.113628,-117.18251,,130,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,163718,Nadia,3,2.5,2,2,1560,358990
537,Serrano at Glenrose Ranch,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Highland,92346,,Detached,1560,1940,(909) 942-6780,https://goo.gl/vvXuRC,5000,,76,4,5,5,3.9,,7/23/2018,4/9/2016,118,111,7,7/23/2018,358990,389990,34.113628,-117.18251,,130,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,163718,Naomi,3,2.5,2,2,1830,376990
538,Serrano at Glenrose Ranch,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Highland,92346,,Detached,1560,1940,(909) 942-6780,https://goo.gl/vvXuRC,5000,,76,4,5,5,3.9,,7/23/2018,4/9/2016,118,111,7,7/23/2018,358990,389990,34.113628,-117.18251,,130,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,163718,Nicholas,3,2.5,2,2,1840,379990
539,Serrano at Glenrose Ranch,Richmond American Homes,,ACTIVE PROJECT,CA,San Bernardino,Highland,92346,,Detached,1560,1940,(909) 942-6780,https://goo.gl/vvXuRC,5000,,76,4,5,5,3.9,,7/23/2018,4/9/2016,118,111,7,7/23/2018,358990,389990,34.113628,-117.18251,,130,,1.70%,1.1 + .6 (Mello Roos) = 1.7 total tax rate,,6071,163718,Nielsen,4,2.5,2,2,1940,389990
540,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2358 Modeled,4,2,1,2,2358,424990
541,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2571,4,2,1,2,2571,437990
542,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2708 Modeled,3,2,1,2,2708,450990
543,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2541,5,2.5,2,2,2541,431990
544,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2772,5,3.5,2,2,2772,446990
545,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 2922,4,2.5,2,2,2922,454990
546,Santolina,KB Home,,ACTIVE PROJECT,CA,Riverside,Murrieta,92563,Spencer's Crossing,Detached,2358,3368,(951) 373-7556,https://goo.gl/v3TG8j,9000,,,2.7,,,,,7/18/2018,5/12/2018,108,6,102,7/18/2018,424990,477990,33.617878,-117.12493,,128,,2.00%,1.1 + . 9 (Mello Roos) = 2.0 total tax rate,,6065,217670,Residence 3368 Modeled,4,3,2,2,3368,477990
547,Arborel at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1953,2253,(800) 977-7604,https://goo.gl/fNZzkf,2000,,,4,4.3,3.5,3.8,,8/6/2018,10/29/2016,91,85,6,8/6/2018,485950,506770,34.000797,-117.581,,125,,2.00%,Mello Roos is included in tax rate.,,6071,178390,Residence One,3,2.5,2,2,1953,485950
548,Arborel at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1953,2253,(800) 977-7604,https://goo.gl/fNZzkf,2000,,,4,4.3,3.5,3.8,,8/6/2018,10/29/2016,91,85,6,8/6/2018,485950,506770,34.000797,-117.581,,125,,2.00%,Mello Roos is included in tax rate.,,6071,178390,Residence Two,4,3,2,2,2068,494910
549,Arborel at New Haven,Brookfield Residential,,ACTIVE PROJECT,CA,San Bernardino,Ontario,91761,New Haven at Ontario Ranch,Detached,1953,2253,(800) 977-7604,https://goo.gl/fNZzkf,2000,,,4,4.3,3.5,3.8,,8/6/2018,10/29/2016,91,85,6,8/6/2018,485950,506770,34.000797,-117.581,,125,,2.00%,Mello Roos is included in tax rate.,,6071,178390,Residence Three,4,3,2,2,2253,506770
550,Tramonte,City Ventures,,ACTIVE PROJECT,CA,Riverside,Riverside,92503,,Detached,3550,5300,(949) 258-7533,https://goo.gl/SbZfr1,15000,,,7.3,,,,,8/6/2018,6/30/2018,165,9,156,8/6/2018,634990,739990,33.86969,-117.42307,,125,,1.95%,Total Tax Rate includes Spec. Assessment Fee's & Mello Roos (Base Tax Rate: 1.25),,6065,221711,Residence One,4,2.5,1,3,3550,634990
551,Tramonte,City Ventures,,ACTIVE PROJECT,CA,Riverside,Riverside,92503,,Detached,3550,5300,(949) 258-7533,https://goo.gl/SbZfr1,15000,,,7.3,,,,,8/6/2018,6/30/2018,165,9,156,8/6/2018,634990,739990,33.86969,-117.42307,,125,,1.95%,Total Tax Rate includes Spec. Assessment Fee's & Mello Roos (Base Tax Rate: 1.25),,6065,221711,Residence Two,4,3.5,2,3,4050,674990
552,Tramonte,City Ventures,,ACTIVE PROJECT,CA,Riverside,Riverside,92503,,Detached,3550,5300,(949) 258-7533,https://goo.gl/SbZfr1,15000,,,7.3,,,,,8/6/2018,6/30/2018,165,9,156,8/6/2018,634990,739990,33.86969,-117.42307,,125,,1.95%,Total Tax Rate includes Spec. Assessment Fee's & Mello Roos (Base Tax Rate: 1.25),,6065,221711,Residence Three,5,3.5,2,3,4424,653990
553,Tramonte,City Ventures,,ACTIVE PROJECT,CA,Riverside,Riverside,92503,,Detached,3550,5300,(949) 258-7533,https://goo.gl/SbZfr1,15000,,,7.3,,,,,8/6/2018,6/30/2018,165,9,156,8/6/2018,634990,739990,33.86969,-117.42307,,125,,1.95%,Total Tax Rate includes Spec. Assessment Fee's & Mello Roos (Base Tax Rate: 1.25),,6065,221711,Residence Four,5,4.5,2,4,4700,709990
554,Tramonte,City Ventures,,ACTIVE PROJECT,CA,Riverside,Riverside,92503,,Detached,3550,5300,(949) 258-7533,https://goo.gl/SbZfr1,15000,,,7.3,,,,,8/6/2018,6/30/2018,165,9,156,8/6/2018,634990,739990,33.86969,-117.42307,,125,,1.95%,Total Tax Rate includes Spec. Assessment Fee's & Mello Roos (Base Tax Rate: 1.25),,6065,221711,Residence Five,6,4.5,2,5,5300,739990
555,Terrassa Villas,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Corona,92881,,Detached,1875,2497,(855) 416-3150 * * *,https://goo.gl/UoNuo8,3366,34'x99',34,1.5,3.7,3.2,2.9,,8/9/2018,1/16/2016,52,48,4,8/10/2018,510900,575900,33.830906,-117.53513,,125,,1.90%,Total Tax Rate includes Mello Roos (Base Tax Rate: 1.125),Gated,6065,31729,Residence 3,3,2.5,2,2,2497,575900
556,Terrassa Villas,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Corona,92881,,Detached,1875,2497,(855) 416-3150 * * *,https://goo.gl/UoNuo8,3366,34'x99',34,1.5,3.7,3.2,2.9,,8/9/2018,1/16/2016,52,48,4,8/10/2018,510900,575900,33.830906,-117.53513,,125,,1.90%,Total Tax Rate includes Mello Roos (Base Tax Rate: 1.125),Gated,6065,31729,Residence 2,3,2.5,2,2,2307,557900
557,Terrassa Villas,TRI Pointe Homes,TRI Pointe Group,ACTIVE PROJECT,CA,Riverside,Corona,92881,,Detached,1875,2497,(855) 416-3150 * * *,https://goo.gl/UoNuo8,3366,34'x99',34,1.5,3.7,3.2,2.9,,8/9/2018,1/16/2016,52,48,4,8/10/2018,510900,575900,33.830906,-117.53513,,125,,1.90%,Total Tax Rate includes Mello Roos (Base Tax Rate: 1.125),Gated,6065,31729,Residence 1,3,2.5,2,2,1875,510900
558,Dakota at Audie Murphy Ranch,Woodside Homes,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Audie Murphy Ranch,Detached,,2716,(951) 205-0731,https://goo.gl/LWpqSV,6000,,,3.5,4,3,3.8,,7/30/2018,10/29/2016,112,75,37,7/30/2018,410390,427580,33.677547,-117.2298,,120,,2.00%,1.1 + .9 (Mello Roos) = 2.0,,6065,175822,Residence Two,3,2.5,2,3,2370,420535
559,Dakota at Audie Murphy Ranch,Woodside Homes,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Audie Murphy Ranch,Detached,,2716,(951) 205-0731,https://goo.gl/LWpqSV,6000,,,3.5,4,3,3.8,,7/30/2018,10/29/2016,112,75,37,7/30/2018,410390,427580,33.677547,-117.2298,,120,,2.00%,1.1 + .9 (Mello Roos) = 2.0,,6065,175822,Residence Three X,4,3.5,2,2,2628,412290
560,Dakota at Audie Murphy Ranch,Woodside Homes,,ACTIVE PROJECT,CA,Riverside,Menifee,92584,Audie Murphy Ranch,Detached,,2716,(951) 205-0731,https://goo.gl/LWpqSV,6000,,,3.5,4,3,3.8,,7/30/2018,10/29/2016,112,75,37,7/30/2018,410390,427580,33.677547,-117.2298,,120,,2.00%,1.1 + .9 (Mello Roos) = 2.0,,6065,175822,Residence Four,3,2.5,2,3,2716,419380
